gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
SPAG6	ENSG00000077327.15	ENST00000376624.7	143	1530	2605	1672
DNTT	ENSG00000107447.7	ENST00000371174.4	103	1530	1972	1632
TCP11L1	ENSG00000176148.15	ENST00000334274.8	401	1530	2817	1930
BEST2	ENSG00000039987.6	ENST00000549706.5	325	1530	2183	1854
PPP2R2B	ENSG00000156475.18	ENST00000394414.5	290	1530	2262	1819
CYP51A1	ENSG00000001630.16	ENST00000003100.12	167	1530	3210	1696
ARSA	ENSG00000100299.17	ENST00000395621.7	272	1530	1918	1801
ZNF320	ENSG00000182986.13	ENST00000595635.5	503	1530	6448	2032
IKZF3	ENSG00000161405.16	ENST00000346872.7	63	1530	9667	1592
CYP17A1	ENSG00000148795.6	ENST00000639393.1	62	1530	1684	1591
PLA2G3	ENSG00000100078.3	ENST00000215885.3	254	1530	2697	1783
SLC16A9	ENSG00000165449.11	ENST00000395348.7	638	1530	4178	2167
SHB	ENSG00000107338.9	ENST00000377707.3	567	1530	2783	2096
PRAME	ENSG00000185686.17	ENST00000398741.5	308	1530	2202	1837
CCDC181	ENSG00000117477.12	ENST00000367806.7	154	1530	1860	1683
BCL2L13	ENSG00000099968.17	ENST00000618481.4	111	1530	4961	1640
TRMT5	ENSG00000126814.6	ENST00000261249.6	386	1530	5573	1915
LGSN	ENSG00000146166.16	ENST00000370657.8	35	1530	1949	1564
SOX9	ENSG00000125398.6	ENST00000245479.2	373	1530	3935	1902
VRK2	ENSG00000028116.17	ENST00000435505.6	746	1527	2446	2272
FAM227B	ENSG00000166262.15	ENST00000299338.10	305	1527	2008	1831
CALCR	ENSG00000004948.14	ENST00000359558.6	301	1527	3696	1827
GSDMC	ENSG00000147697.8	ENST00000276708.8	883	1527	2714	2409
MATK	ENSG00000007264.14	ENST00000395045.6	339	1527	2073	1865
UBXN4	ENSG00000144224.16	ENST00000272638.13	312	1527	4006	1838
ALDH3A2	ENSG00000072210.18	ENST00000581518.5	250	1527	2785	1776
ABI1	ENSG00000136754.17	ENST00000376142.6	73	1527	3576	1599
FCRL2	ENSG00000132704.15	ENST00000361516.7	50	1527	2579	1576
CREB5	ENSG00000146592.16	ENST00000357727.6	391	1527	8532	1917
ESRRB	ENSG00000119715.15	ENST00000380887.7	372	1527	3014	1898
P4HB	ENSG00000185624.14	ENST00000331483.8	224	1527	2603	1750
POTEG	ENSG00000187537.13	ENST00000547848.5	53	1527	2204	1579
POTEM	ENSG00000222036.7	ENST00000547889.5	53	1527	1817	1579
EDC3	ENSG00000179151.12	ENST00000426797.7	464	1527	2093	1990
TESMIN	ENSG00000132749.10	ENST00000255087.9	185	1527	2579	1711
HMGCS2	ENSG00000134240.11	ENST00000369406.7	51	1527	2428	1577
FRS2	ENSG00000166225.8	ENST00000549921.5	417	1527	1952	1943
YAP1	ENSG00000137693.13	ENST00000615667.4	389	1527	5398	1915
CYP27B1	ENSG00000111012.9	ENST00000228606.8	211	1527	2540	1737
MMP19	ENSG00000123342.15	ENST00000322569.8	93	1527	2229	1619
POLM	ENSG00000122678.16	ENST00000395831.7	48	1527	2380	1574
SIRPA	ENSG00000198053.11	ENST00000622179.4	20	1527	4570	1546
TTI2	ENSG00000129696.12	ENST00000431156.6	620	1527	2363	2146
EPOR	ENSG00000187266.13	ENST00000222139.10	106	1527	2411	1632
SRF	ENSG00000112658.7	ENST00000265354.5	359	1527	4202	1885
SLC19A3	ENSG00000135917.14	ENST00000646591.1	309	1527	2397	1835
TPRX1	ENSG00000178928.8	ENST00000535759.1	1	1527	2059	1527
TMEM102	ENSG00000181284.2	ENST00000323206.1	274	1527	1973	1800
SP8	ENSG00000164651.16	ENST00000418710.2	89	1527	1618	1615
GPR101	ENSG00000165370.1	ENST00000298110.1	1	1527	1527	1527
BPIFC	ENSG00000184459.8	ENST00000397452.5	112	1524	2091	1635
ALG6	ENSG00000088035.16	ENST00000371108.8	306	1524	3371	1829
TOM1L2	ENSG00000175662.17	ENST00000379504.7	85	1524	2418	1608
SLC41A3	ENSG00000114544.16	ENST00000315891.10	240	1524	1797	1763
CNDP1	ENSG00000150656.14	ENST00000358821.7	229	1524	2215	1752
NUP54	ENSG00000138750.14	ENST00000264883.7	142	1524	2367	1665
LDHD	ENSG00000166816.14	ENST00000300051.8	48	1524	2067	1571
THUMPD3	ENSG00000134077.15	ENST00000515662.6	685	1524	2390	2208
XPNPEP3	ENSG00000196236.12	ENST00000357137.8	85	1524	7988	1608
SLC2A6	ENSG00000160326.13	ENST00000371899.8	79	1524	2528	1602
SLC7A5	ENSG00000103257.8	ENST00000261622.4	67	1524	4537	1590
AL358075.4	ENSG00000278139.1	ENST00000540385.2	18	1524	1553	1541
KRT85	ENSG00000135443.8	ENST00000257901.7	77	1524	2447	1600
TGFBR1	ENSG00000106799.12	ENST00000552516.5	57	1524	5933	1580
UAP1L1	ENSG00000197355.10	ENST00000409858.7	33	1524	3365	1556
GLUL	ENSG00000135821.18	ENST00000642379.1	140	1524	4364	1663
CDYL2	ENSG00000166446.14	ENST00000562812.5	91	1524	2086	1614
KDELC2	ENSG00000178202.12	ENST00000323468.9	67	1524	4312	1590
RNF34	ENSG00000170633.16	ENST00000392464.3	70	1524	1722	1593
NOVA1	ENSG00000139910.19	ENST00000539517.6	319	1524	3912	1842
SLC30A1	ENSG00000170385.9	ENST00000367001.4	131	1524	5474	1654
MKRN3	ENSG00000179455.8	ENST00000314520.5	110	1524	2347	1633
RASSF10	ENSG00000189431.7	ENST00000529419.2	1	1524	2530	1524
SLC38A2	ENSG00000134294.13	ENST00000256689.9	446	1521	4888	1966
NEK3	ENSG00000136098.16	ENST00000618534.4	396	1521	2414	1916
BTBD16	ENSG00000138152.8	ENST00000260723.4	252	1521	1849	1772
PLEKHD1	ENSG00000175985.9	ENST00000322564.8	213	1521	4865	1733
MFSD14B	ENSG00000148110.15	ENST00000375344.7	270	1521	3420	1790
IFRD2	ENSG00000214706.10	ENST00000417626.6	130	1521	2109	1650
NOS1AP	ENSG00000198929.12	ENST00000361897.9	403	1521	4931	1923
GABRE	ENSG00000102287.18	ENST00000370328.3	55	1521	3152	1575
TOX2	ENSG00000124191.17	ENST00000341197.8	29	1521	1880	1549
CYP7B1	ENSG00000172817.3	ENST00000310193.3	175	1521	2202	1695
GCM2	ENSG00000124827.6	ENST00000379491.4	149	1521	2441	1669
ZNF157	ENSG00000147117.7	ENST00000377073.3	87	1521	2318	1607
KDM4E	ENSG00000235268.2	ENST00000450979.2	301	1521	2339	1821
NAP1L3	ENSG00000186310.9	ENST00000373079.3	265	1521	2639	1785
SLC37A2	ENSG00000134955.11	ENST00000308074.4	33	1518	2696	1550
ANXA11	ENSG00000122359.17	ENST00000438331.5	484	1518	6965	2001
ATF2	ENSG00000115966.16	ENST00000392544.5	298	1518	1919	1815
FAM114A2	ENSG00000055147.18	ENST00000520667.5	127	1518	2121	1644
PFKFB2	ENSG00000123836.14	ENST00000367080.7	125	1518	7094	1642
BLK	ENSG00000136573.13	ENST00000259089.8	593	1518	2606	2110
PDIA3	ENSG00000167004.12	ENST00000300289.9	149	1518	3727	1666
TBC1D22B	ENSG00000065491.8	ENST00000373491.3	147	1518	3462	1664
MEF2A	ENSG00000068305.17	ENST00000557942.5	243	1518	5413	1760
RTCB	ENSG00000100220.11	ENST00000216038.5	100	1518	2027	1617
CYP4Z1	ENSG00000186160.4	ENST00000334194.3	4	1518	1906	1521
WASL	ENSG00000106299.7	ENST00000223023.4	334	1518	4435	1851
PAX3	ENSG00000135903.19	ENST00000392069.6	367	1518	3170	1884
PPM1J	ENSG00000155367.15	ENST00000309276.10	177	1518	1863	1694
ASIC5	ENSG00000256394.2	ENST00000537611.2	48	1518	1692	1565
GFAP	ENSG00000131095.12	ENST00000639277.1	15	1518	1783	1532
RABGEF1	ENSG00000154710.17	ENST00000380828.6	172	1518	3864	1689
TEX45	ENSG00000198723.10	ENST00000361664.6	142	1518	1679	1659
KRT81	ENSG00000205426.10	ENST00000327741.9	70	1518	1929	1587
FRK	ENSG00000111816.7	ENST00000606080.1	448	1518	13230	1965
SNTA1	ENSG00000101400.5	ENST00000217381.2	273	1518	2342	1790
SLC16A5	ENSG00000170190.15	ENST00000580123.5	373	1518	2019	1890
TRABD2A	ENSG00000186854.10	ENST00000409520.6	207	1518	1975	1724
PPARG	ENSG00000132170.20	ENST00000287820.10	122	1518	1850	1639
CHRNA3	ENSG00000080644.15	ENST00000326828.5	386	1518	3202	1903
PCYOX1	ENSG00000116005.11	ENST00000433351.6	29	1518	5345	1546
ZNF649	ENSG00000198093.10	ENST00000354957.7	286	1518	3197	1803
FOXO4	ENSG00000184481.16	ENST00000374259.7	333	1518	3301	1850
KLHL42	ENSG00000087448.10	ENST00000381271.6	312	1518	6703	1829
SRP54	ENSG00000100883.11	ENST00000556994.5	398	1515	2327	1912
CDK18	ENSG00000117266.15	ENST00000506784.5	221	1515	2143	1735
PRPF19	ENSG00000110107.8	ENST00000227524.8	207	1515	2157	1721
SLC38A3	ENSG00000188338.14	ENST00000614032.4	155	1515	2978	1669
TRMT2B	ENSG00000188917.14	ENST00000372936.3	774	1515	3327	2288
SLC43A3	ENSG00000134802.17	ENST00000533524.5	343	1515	1879	1857
MFSD2B	ENSG00000205639.10	ENST00000338315.5	17	1515	2850	1531
HHATL	ENSG00000010282.14	ENST00000310417.9	148	1515	1750	1662
CYP3A43	ENSG00000021461.16	ENST00000222382.5	1	1515	1515	1515
SHMT2	ENSG00000182199.10	ENST00000328923.7	453	1515	2537	1967
RNMT	ENSG00000101654.17	ENST00000592764.5	198	1515	4108	1712
DNAJC3	ENSG00000102580.14	ENST00000602402.5	118	1515	5591	1632
TMEM175	ENSG00000127419.16	ENST00000264771.8	186	1515	1860	1700
SLC36A4	ENSG00000180773.14	ENST00000326402.8	132	1515	6012	1646
TAB1	ENSG00000100324.13	ENST00000216160.10	63	1515	3237	1577
POLD2	ENSG00000106628.10	ENST00000610533.4	1	1515	1619	1515
PNPLA2	ENSG00000177666.16	ENST00000336615.8	203	1515	2428	1717
PSMD5	ENSG00000095261.13	ENST00000210313.7	76	1515	3443	1590
AP5M1	ENSG00000053770.11	ENST00000431972.6	260	1515	1815	1774
CYP2S1	ENSG00000167600.13	ENST00000310054.8	217	1515	2782	1731
FGFRL1	ENSG00000127418.14	ENST00000398484.6	581	1515	3639	2095
SIGIRR	ENSG00000185187.12	ENST00000531205.5	104	1515	1649	1618
TAPBP	ENSG00000231925.11	ENST00000426633.6	172	1515	1888	1686
DOK7	ENSG00000175920.17	ENST00000340083.5	66	1515	2562	1580
TBX1	ENSG00000184058.14	ENST00000649276.1	24	1515	2003	1538
ZNF596	ENSG00000172748.13	ENST00000398612.2	371	1515	2863	1885
CHRNB2	ENSG00000160716.5	ENST00000637900.1	211	1515	2390	1725
CYP7A1	ENSG00000167910.3	ENST00000301645.3	139	1515	2950	1653
SLC16A8	ENSG00000100156.10	ENST00000320521.9	110	1515	1878	1624
MYOC	ENSG00000034971.16	ENST00000037502.10	73	1515	2095	1587
ZNF682	ENSG00000197124.11	ENST00000597972.5	23	1515	1538	1537
PIGW	ENSG00000277161.1	ENST00000614443.1	560	1515	2312	2074
DMRTA1	ENSG00000176399.3	ENST00000325870.2	226	1515	5569	1740
ZBTB34	ENSG00000177125.5	ENST00000319119.4	86	1515	6564	1600
ONECUT2	ENSG00000119547.5	ENST00000491143.2	33	1515	16121	1547
AMIGO3	ENSG00000176020.8	ENST00000320431.7	231	1515	2862	1745
SLC38A1	ENSG00000111371.15	ENST00000552197.5	686	1512	2599	2197
AGBL4	ENSG00000186094.16	ENST00000371839.5	118	1512	2947	1629
CYP3A4	ENSG00000160868.14	ENST00000336411.6	185	1512	2153	1696
NARF	ENSG00000141562.17	ENST00000412079.6	141	1512	1760	1652
CYP3A7	ENSG00000160870.13	ENST00000620220.4	10	1512	1704	1521
BIVM	ENSG00000134897.13	ENST00000257336.5	680	1512	3859	2191
CYP19A1	ENSG00000137869.14	ENST00000396404.8	250	1512	2388	1761
TRIM39-RPP21	ENSG00000248167.7	ENST00000623385.3	143	1512	1698	1654
MPND	ENSG00000008382.15	ENST00000596722.5	1	1512	1578	1512
THUMPD2	ENSG00000138050.14	ENST00000505747.5	29	1512	1970	1540
LEMD2	ENSG00000161904.11	ENST00000614475.4	4	1512	2883	1515
ANGPT4	ENSG00000101280.7	ENST00000381922.4	104	1512	4676	1615
CYP11B2	ENSG00000179142.2	ENST00000323110.2	4	1512	2936	1515
ZBTB37	ENSG00000185278.15	ENST00000427304.5	277	1512	2300	1788
ZNF730	ENSG00000183850.13	ENST00000597761.6	200	1512	2374	1711
CXorf67	ENSG00000187690.3	ENST00000342995.3	103	1512	1929	1614
RBMS3	ENSG00000144642.21	ENST00000636680.1	1	1510	1682	1510
CCDC169-SOHLH2	ENSG00000250709.1	ENST00000511166.1	303	1509	2051	1811
TFCP2	ENSG00000135457.9	ENST00000257915.9	460	1509	3546	1968
CDK19	ENSG00000155111.14	ENST00000368911.7	181	1509	6246	1689
GLOD4	ENSG00000167699.13	ENST00000536578.5	126	1509	2497	1634
TMEM161B	ENSG00000164180.13	ENST00000514135.5	108	1509	2035	1616
CYP3A5	ENSG00000106258.14	ENST00000222982.8	101	1509	1720	1609
PM20D1	ENSG00000162877.12	ENST00000367136.4	46	1509	2152	1554
WAS	ENSG00000015285.10	ENST00000376701.4	76	1509	1849	1584
PDE7B	ENSG00000171408.13	ENST00000615259.4	1	1509	5234	1509
ADAT1	ENSG00000065457.10	ENST00000307921.7	147	1509	1869	1655
IL17RB	ENSG00000056736.9	ENST00000288167.7	10	1509	2010	1518
NFIX	ENSG00000008441.16	ENST00000592199.5	1	1509	1509	1509
KDELC1	ENSG00000134901.12	ENST00000376004.4	338	1509	2060	1846
WASF3	ENSG00000132970.12	ENST00000335327.5	179	1509	4790	1687
ZC3HC1	ENSG00000091732.16	ENST00000358303.8	86	1509	1972	1594
TCP11X2	ENSG00000215029.9	ENST00000642911.1	82	1509	1590	1590
CYP2J2	ENSG00000134716.10	ENST00000371204.3	45	1509	1896	1553
TCP11X1	ENSG00000268235.7	ENST00000622971.2	1	1509	1509	1509
SGSH	ENSG00000181523.12	ENST00000326317.10	88	1509	2784	1596
ZFP3	ENSG00000180787.5	ENST00000318833.3	337	1509	5206	1845
NRBP2	ENSG00000185189.17	ENST00000442628.6	141	1506	3587	1646
SF3A3	ENSG00000183431.11	ENST00000373019.4	957	1506	3673	2462
DARS	ENSG00000115866.10	ENST00000264161.8	217	1506	2361	1722
ACCS	ENSG00000110455.13	ENST00000263776.8	435	1506	2362	1940
PWP1	ENSG00000136045.11	ENST00000412830.7	169	1506	2621	1674
SLC30A6	ENSG00000152683.14	ENST00000379343.6	38	1506	2354	1543
IQCM	ENSG00000234828.8	ENST00000636793.1	347	1506	1900	1852
TTC29	ENSG00000137473.17	ENST00000513335.5	201	1506	2226	1706
ALDH1A1	ENSG00000165092.12	ENST00000297785.7	56	1506	2107	1561
GYG2	ENSG00000056998.19	ENST00000381163.7	283	1506	3393	1788
SLC7A11	ENSG00000151012.13	ENST00000280612.9	281	1506	9645	1786
FADS1	ENSG00000149485.18	ENST00000350997.11	234	1506	4525	1739
SLC2A5	ENSG00000142583.17	ENST00000377424.8	181	1506	4165	1686
TULP3	ENSG00000078246.16	ENST00000397132.6	42	1506	1951	1547
CAMKV	ENSG00000164076.16	ENST00000477224.5	480	1506	3314	1985
PDHX	ENSG00000110435.11	ENST00000227868.8	85	1506	2389	1590
SEPSECS	ENSG00000109618.11	ENST00000382103.6	74	1506	5496	1579
CHRNB1	ENSG00000170175.10	ENST00000306071.6	68	1506	2557	1573
TRAF2	ENSG00000127191.17	ENST00000247668.6	53	1506	2264	1558
RFTN2	ENSG00000162944.10	ENST00000295049.8	538	1506	5827	2043
BACE1	ENSG00000186318.16	ENST00000313005.10	462	1506	6326	1967
ARMC6	ENSG00000105676.13	ENST00000535612.5	433	1506	2488	1938
SPAG8	ENSG00000137098.13	ENST00000340291.6	126	1506	1759	1631
TCTE1	ENSG00000146221.9	ENST00000371505.4	124	1506	3067	1629
CYP2R1	ENSG00000186104.10	ENST00000334636.9	48	1506	2235	1553
IRX3	ENSG00000177508.11	ENST00000329734.3	714	1506	2601	2219
GDF5	ENSG00000125965.8	ENST00000374372.1	505	1506	2572	2010
APCDD1L	ENSG00000198768.10	ENST00000371149.7	232	1506	3426	1737
KCNJ3	ENSG00000162989.4	ENST00000295101.2	478	1506	5021	1983
SPEM2	ENSG00000184560.7	ENST00000333870.7	75	1506	1651	1580
FOXC2	ENSG00000176692.6	ENST00000649859.1	508	1506	2900	2013
CYP8B1	ENSG00000180432.5	ENST00000316161.5	350	1506	3974	1855
CRISPLD1	ENSG00000121005.8	ENST00000262207.8	469	1503	4287	1971
CYP46A1	ENSG00000036530.8	ENST00000261835.7	105	1503	2181	1607
PLXDC1	ENSG00000161381.13	ENST00000315392.8	213	1503	6252	1715
ADSSL1	ENSG00000185100.10	ENST00000332972.9	160	1503	1969	1662
SGCE	ENSG00000127990.17	ENST00000647096.1	19	1503	1610	1521
RBPJ	ENSG00000168214.20	ENST00000342295.5	237	1503	5860	1739
B3GALNT2	ENSG00000162885.12	ENST00000366600.7	230	1503	2015	1732
PYROXD1	ENSG00000121350.15	ENST00000240651.13	55	1503	4055	1557
CEP57	ENSG00000166037.10	ENST00000325542.9	239	1503	3178	1741
LIPG	ENSG00000101670.11	ENST00000261292.8	279	1503	10441	1781
PTGIS	ENSG00000124212.5	ENST00000244043.4	31	1503	5579	1533
SLC24A5	ENSG00000188467.10	ENST00000341459.7	74	1503	1897	1576
TRIM69	ENSG00000185880.12	ENST00000559390.5	929	1503	2486	2431
BTNL8	ENSG00000113303.11	ENST00000340184.8	207	1503	2071	1709
GABRD	ENSG00000187730.8	ENST00000638771.1	46	1503	1707	1548
TRIM4	ENSG00000146833.15	ENST00000355947.6	131	1503	3383	1633
LRP11	ENSG00000120256.10	ENST00000239367.6	7	1503	3260	1509
TCFL5	ENSG00000101190.12	ENST00000335351.7	94	1503	2456	1596
NFKBIE	ENSG00000146232.16	ENST00000275015.9	26	1503	2581	1528
SLC16A1	ENSG00000155380.11	ENST00000538576.5	833	1503	4374	2335
PLAG1	ENSG00000181690.7	ENST00000316981.7	481	1503	7322	1983
NPTXR	ENSG00000221890.3	ENST00000333039.2	125	1503	5784	1627
FAM83F	ENSG00000133477.16	ENST00000333407.10	95	1503	15561	1597
KCNV1	ENSG00000164794.8	ENST00000524391.5	1034	1503	6979	2536
ZNF689	ENSG00000156853.12	ENST00000287461.7	339	1503	3547	1841
ENDOD1	ENSG00000149218.4	ENST00000278505.4	119	1503	4687	1621
POU3F3	ENSG00000198914.3	ENST00000361360.3	1	1503	3064	1503
PRPF31	ENSG00000105618.13	ENST00000321030.8	350	1500	2126	1849
CLK2	ENSG00000176444.18	ENST00000368361.8	317	1500	2166	1816
ETNPPL	ENSG00000164089.8	ENST00000296486.7	156	1500	2099	1655
PPP5C	ENSG00000011485.14	ENST00000012443.8	104	1500	2109	1603
TMCO6	ENSG00000113119.12	ENST00000252100.6	25	1500	1834	1524
LIPC	ENSG00000166035.10	ENST00000356113.10	616	1500	2161	2115
CDC20	ENSG00000117399.13	ENST00000310955.10	102	1500	1675	1601
ZNF385C	ENSG00000187595.16	ENST00000436535.4	73	1500	1572	1572
LILRA4	ENSG00000239961.2	ENST00000291759.4	58	1500	1944	1557
CCDC105	ENSG00000160994.3	ENST00000292574.3	83	1500	1732	1582
SIGLEC8	ENSG00000105366.15	ENST00000321424.7	68	1500	2949	1567
KCNK5	ENSG00000164626.8	ENST00000359534.3	340	1500	3756	1839
SERPIND1	ENSG00000099937.10	ENST00000215727.9	284	1500	2437	1783
ZNF727	ENSG00000214652.5	ENST00000456806.2	180	1500	1679	1679
ZNF253	ENSG00000256771.3	ENST00000589717.1	93	1500	3519	1592
GGT6	ENSG00000167741.10	ENST00000381550.7	56	1500	2145	1555
KCNA2	ENSG00000177301.14	ENST00000316361.9	965	1500	2827	2464
ZNF439	ENSG00000171291.8	ENST00000304030.2	201	1500	2622	1700
INA	ENSG00000148798.10	ENST00000369849.8	50	1500	3231	1549
CTSA	ENSG00000064601.18	ENST00000372484.7	283	1497	2149	1779
B3GLCT	ENSG00000187676.7	ENST00000343307.4	150	1497	4254	1646
CDC14B	ENSG00000081377.16	ENST00000375241.5	453	1497	5589	1949
TCHP	ENSG00000139437.17	ENST00000312777.9	215	1497	3151	1711
SLC17A3	ENSG00000124564.17	ENST00000397060.8	111	1497	2052	1607
ADSL	ENSG00000239900.12	ENST00000216194.11	32	1497	1620	1528
PHF10	ENSG00000130024.14	ENST00000339209.8	125	1497	1719	1621
NMT2	ENSG00000152465.17	ENST00000378165.8	82	1497	2907	1578
MYOT	ENSG00000120729.9	ENST00000239926.8	375	1497	2337	1871
ANGPT1	ENSG00000154188.9	ENST00000517746.5	453	1497	4322	1949
WASF2	ENSG00000158195.10	ENST00000618852.4	217	1497	5676	1713
TRIM22	ENSG00000132274.15	ENST00000379965.7	278	1497	2989	1774
AMZ1	ENSG00000174945.13	ENST00000312371.8	369	1497	5516	1865
FSCN3	ENSG00000106328.9	ENST00000265825.5	220	1497	2238	1716
STEAP3	ENSG00000115107.19	ENST00000393110.6	452	1497	4262	1948
CHRNB4	ENSG00000117971.11	ENST00000261751.7	113	1497	2623	1609
ZNF79	ENSG00000196152.10	ENST00000342483.5	407	1497	2078	1903
ZNF497	ENSG00000174586.10	ENST00000311044.7	190	1497	3468	1686
MECP2	ENSG00000169057.21	ENST00000453960.6	100	1497	1729	1596
CRISPLD2	ENSG00000103196.11	ENST00000262424.9	225	1494	4586	1718
PPP2R5B	ENSG00000068971.13	ENST00000164133.6	623	1494	2745	2116
GDAP2	ENSG00000196505.10	ENST00000369443.9	251	1494	8828	1744
MORN1	ENSG00000116151.13	ENST00000378531.7	175	1494	1798	1668
ZNF207	ENSG00000010244.18	ENST00000342555.10	311	1494	1905	1804
SLC17A4	ENSG00000146039.10	ENST00000377905.8	120	1494	3616	1613
MDM2	ENSG00000135679.23	ENST00000258149.9	303	1494	12633	1796
TRMT6	ENSG00000089195.14	ENST00000203001.6	132	1494	2327	1625
GLRB	ENSG00000109738.10	ENST00000264428.8	271	1494	3126	1764
P2RX2	ENSG00000187848.13	ENST00000343948.8	1	1494	1494	1494
CCDC65	ENSG00000139537.10	ENST00000266984.9	228	1494	2084	1721
CYP2D6	ENSG00000100197.21	ENST00000360608.9	116	1494	1684	1609
RETREG1	ENSG00000154153.13	ENST00000306320.9	88	1494	3268	1581
XIAP	ENSG00000101966.12	ENST00000355640.3	307	1494	8584	1800
CYP26A1	ENSG00000095596.11	ENST00000224356.4	46	1494	2125	1539
SLC19A2	ENSG00000117479.13	ENST00000236137.9	238	1494	3671	1731
NEU4	ENSG00000204099.11	ENST00000325935.10	430	1494	2288	1923
SGK3	ENSG00000104205.13	ENST00000519289.1	568	1491	2949	2058
FSD1	ENSG00000105255.10	ENST00000221856.10	148	1491	1831	1638
NMT1	ENSG00000136448.11	ENST00000592782.5	132	1491	4999	1622
FZR1	ENSG00000105325.13	ENST00000395095.7	1	1491	1491	1491
GPT	ENSG00000167701.13	ENST00000528431.5	158	1491	1822	1648
RBMY1E	ENSG00000242389.8	ENST00000382659.6	153	1491	1921	1643
RBMY1D	ENSG00000244395.6	ENST00000382680.5	153	1491	1921	1643
RBMY1A1	ENSG00000234414.7	ENST00000382707.6	153	1491	1921	1643
RBMY1B	ENSG00000242875.6	ENST00000383020.7	153	1491	1921	1643
RBMY1F	ENSG00000169800.13	ENST00000303766.11	119	1491	1887	1609
RBMY1J	ENSG00000226941.8	ENST00000250831.5	118	1491	1886	1608
TCAIM	ENSG00000179152.19	ENST00000342649.8	428	1491	3687	1918
NOTUM	ENSG00000185269.11	ENST00000409678.7	385	1491	2329	1875
GSDME	ENSG00000105928.14	ENST00000342947.8	427	1491	2592	1917
SLC2A3	ENSG00000059804.15	ENST00000075120.11	242	1491	3915	1732
TMEM104	ENSG00000109066.13	ENST00000335464.9	163	1491	4745	1653
ANGPT2	ENSG00000091879.13	ENST00000325203.9	476	1491	5416	1966
MATN1	ENSG00000162510.5	ENST00000373765.4	37	1491	3832	1527
ZSCAN5A	ENSG00000131848.9	ENST00000587340.5	697	1491	2450	2187
ADPGK	ENSG00000159322.17	ENST00000311669.12	95	1491	2557	1585
C6orf136	ENSG00000204564.11	ENST00000293604.10	194	1491	1978	1684
DOK3	ENSG00000146094.14	ENST00000357198.8	6	1491	1729	1496
ZSCAN5C	ENSG00000204532.6	ENST00000534327.5	150	1491	1892	1640
ANKRD34A	ENSG00000272031.2	ENST00000606888.2	1296	1491	3613	2786
SMAD6	ENSG00000137834.14	ENST00000288840.9	1032	1491	3835	2522
PLAGL2	ENSG00000126003.6	ENST00000246229.4	266	1491	5705	1756
FIZ1	ENSG00000179943.7	ENST00000221665.4	91	1491	2660	1581
DCAF4	ENSG00000119599.16	ENST00000358377.6	221	1488	2024	1708
TBC1D3F	ENSG00000275954.5	ENST00000620210.1	158	1488	2117	1645
MBOAT1	ENSG00000172197.10	ENST00000324607.7	166	1488	1794	1653
RAD18	ENSG00000070950.9	ENST00000264926.6	118	1488	5886	1605
EFCAB14	ENSG00000159658.10	ENST00000371933.7	978	1488	5767	2465
SLC17A5	ENSG00000119899.12	ENST00000355773.5	270	1488	3455	1757
CD5	ENSG00000110448.10	ENST00000347785.7	167	1488	3221	1654
ENTPD8	ENSG00000188833.9	ENST00000371506.6	185	1488	2222	1672
MNS1	ENSG00000138587.5	ENST00000260453.3	166	1488	2023	1653
CYP21A2	ENSG00000231852.7	ENST00000418967.6	159	1488	2182	1646
NUFIP1	ENSG00000083635.7	ENST00000379161.4	48	1488	3492	1535
OXA1L	ENSG00000155463.12	ENST00000612549.4	1	1488	2971	1488
SCARA5	ENSG00000168079.16	ENST00000354914.7	487	1488	4026	1974
TEDC1	ENSG00000185347.17	ENST00000392523.8	122	1488	1845	1609
ENTPD2	ENSG00000054179.11	ENST00000355097.6	49	1488	2095	1536
A1BG	ENSG00000121410.11	ENST00000263100.7	63	1488	1722	1550
PROC	ENSG00000115718.17	ENST00000409048.1	62	1488	1586	1549
SHE	ENSG00000169291.9	ENST00000304760.2	88	1488	6243	1575
ZSCAN5B	ENSG00000197213.9	ENST00000586855.6	315	1488	2059	1802
ZNF212	ENSG00000170260.8	ENST00000335870.6	129	1488	2810	1616
FKRP	ENSG00000181027.10	ENST00000391909.7	339	1488	2801	1826
ZNF716	ENSG00000182111.8	ENST00000420713.1	113	1488	5197	1600
ZBTB8B	ENSG00000273274.1	ENST00000609129.1	79	1488	12834	1566
CRNN	ENSG00000143536.7	ENST00000271835.3	64	1488	1902	1551
KCNA1	ENSG00000111262.6	ENST00000382545.5	1108	1488	7985	2595
FOXD2	ENSG00000186564.5	ENST00000334793.5	2120	1488	4675	3607
USP14	ENSG00000101557.14	ENST00000261601.7	92	1485	4921	1576
SLC37A3	ENSG00000157800.17	ENST00000326232.13	205	1485	3349	1689
DNAJC7	ENSG00000168259.14	ENST00000457167.8	238	1485	2022	1722
ATF7	ENSG00000170653.18	ENST00000548446.6	114	1485	1892	1598
UGDH	ENSG00000109814.11	ENST00000316423.10	344	1485	3216	1828
ARHGAP19	ENSG00000213390.10	ENST00000358531.8	30	1485	5463	1514
ITGBL1	ENSG00000198542.13	ENST00000376180.7	220	1485	2494	1704
HHAT	ENSG00000054392.12	ENST00000545154.5	106	1485	3507	1590
CYP2A7	ENSG00000198077.10	ENST00000301146.8	543	1485	2281	2027
CYP2A6	ENSG00000255974.7	ENST00000301141.9	22	1485	1764	1506
